symbol,rating_date,analyst_ratings_buy,analyst_ratings_hold,analyst_ratings_sell,analyst_ratings_strong_sell,source
FDX,2025-06-01,17,8,2,1,FMP
FDX,2025-05-01,17,8,2,1,FMP
FDX,2025-04-01,18,8,2,1,FMP
FDX,2025-03-01,18,10,2,1,FMP
FDX,2025-02-01,16,10,1,1,FMP
FDX,2025-01-01,16,9,1,1,FMP
FDX,2024-12-01,16,10,1,1,FMP
FDX,2024-11-01,15,9,1,1,FMP
FDX,2024-10-01,16,9,1,1,FMP
FDX,2024-09-01,16,9,1,1,FMP
FDX,2024-08-01,17,8,1,1,FMP
FDX,2024-07-01,16,10,1,1,FMP
FDX,2024-06-01,15,10,1,1,FMP
FDX,2024-05-01,15,6,0,1,FMP
FDX,2024-04-01,15,6,0,1,FMP
FDX,2024-03-01,15,6,0,1,FMP
FDX,2024-02-01,15,6,0,1,FMP
FDX,2024-01-01,15,6,0,1,FMP
FDX,2023-12-01,15,6,0,1,FMP
FDX,2023-11-01,15,6,0,1,FMP
FDX,2023-10-01,15,6,0,1,FMP
FDX,2023-09-01,15,6,0,1,FMP
FDX,2023-08-01,15,6,0,1,FMP
FDX,2023-07-01,15,6,0,1,FMP
FDX,2023-06-01,15,6,0,1,FMP
FDX,2023-05-01,15,6,0,1,FMP
FDX,2023-04-01,15,6,0,1,FMP
FDX,2023-03-01,15,6,0,1,FMP
FDX,2023-02-01,15,6,0,1,FMP
FDX,2023-01-01,13,7,0,0,FMP
FDX,2022-12-01,13,10,0,0,FMP
FDX,2022-11-01,13,7,0,0,FMP
FDX,2022-10-01,13,7,0,0,FMP
FDX,2022-09-01,13,10,0,0,FMP
FDX,2022-08-01,13,7,0,0,FMP
FDX,2022-07-01,13,9,0,0,FMP
PCAR,2025-06-01,6,13,2,0,FMP
PCAR,2025-05-01,7,13,2,0,FMP
PCAR,2025-04-01,6,13,2,0,FMP
PCAR,2025-03-01,5,13,1,1,FMP
PCAR,2025-02-01,5,12,1,1,FMP
PCAR,2025-01-01,6,12,1,1,FMP
PCAR,2024-12-01,5,12,1,1,FMP
PCAR,2024-11-01,5,14,1,1,FMP
PCAR,2024-10-01,5,14,1,1,FMP
PCAR,2024-09-01,5,14,1,1,FMP
PCAR,2024-08-01,5,14,1,1,FMP
PCAR,2024-07-01,5,13,1,1,FMP
PCAR,2024-06-01,5,12,1,1,FMP
PCAR,2024-05-01,4,11,1,0,FMP
PCAR,2024-04-01,4,11,1,0,FMP
PCAR,2024-03-01,4,11,1,0,FMP
PCAR,2024-02-01,4,11,1,0,FMP
PCAR,2024-01-01,4,11,1,0,FMP
PCAR,2023-12-01,4,11,1,0,FMP
PCAR,2023-11-01,4,11,1,0,FMP
PCAR,2023-10-01,4,11,1,0,FMP
PCAR,2023-09-01,4,11,1,0,FMP
PCAR,2023-08-01,4,11,1,0,FMP
PCAR,2023-07-01,4,11,1,0,FMP
PCAR,2023-06-01,4,11,1,0,FMP
PCAR,2023-05-01,4,11,1,0,FMP
PCAR,2023-04-01,4,11,1,0,FMP
PCAR,2023-03-01,4,11,1,0,FMP
PCAR,2023-02-01,4,11,1,0,FMP
PCAR,2023-01-01,5,14,1,0,FMP
PCAR,2022-12-01,5,14,1,0,FMP
PCAR,2022-11-01,5,14,1,0,FMP
PCAR,2022-10-01,2,13,2,0,FMP
PCAR,2022-09-01,3,12,2,0,FMP
PCAR,2022-08-01,5,14,1,0,FMP
PCAR,2022-07-01,6,10,2,0,FMP
AIG,2025-06-01,5,9,0,1,FMP
AIG,2025-05-01,5,10,0,0,FMP
AIG,2025-04-01,5,10,0,1,FMP
AIG,2025-03-01,5,10,0,0,FMP
AIG,2025-02-01,4,10,0,0,FMP
AIG,2025-01-01,4,10,0,0,FMP
AIG,2024-12-01,4,8,0,0,FMP
AIG,2024-11-01,7,8,1,1,FMP
AIG,2024-10-01,9,8,1,1,FMP
AIG,2024-09-01,9,8,1,1,FMP
AIG,2024-08-01,8,8,1,1,FMP
AIG,2024-07-01,8,8,0,0,FMP
AIG,2024-06-01,8,8,0,0,FMP
AIG,2024-05-01,6,8,0,0,FMP
AIG,2024-04-01,6,8,0,0,FMP
AIG,2024-03-01,6,8,0,0,FMP
AIG,2024-02-01,6,8,0,0,FMP
AIG,2024-01-01,6,8,0,0,FMP
AIG,2023-12-01,6,8,0,0,FMP
AIG,2023-11-01,6,8,0,0,FMP
AIG,2023-10-01,6,8,0,0,FMP
AIG,2023-09-01,6,8,0,0,FMP
AIG,2023-08-01,6,8,0,0,FMP
AIG,2023-07-01,6,8,0,0,FMP
AIG,2023-06-01,6,8,0,0,FMP
AIG,2023-05-01,6,8,0,0,FMP
AIG,2023-04-01,6,8,0,0,FMP
AIG,2023-03-01,6,8,0,0,FMP
AIG,2023-02-01,6,7,0,0,FMP
AIG,2023-01-01,7,7,1,1,FMP
AIG,2022-12-01,7,7,1,1,FMP
AIG,2022-11-01,7,7,1,1,FMP
AIG,2022-10-01,7,7,1,1,FMP
AIG,2022-09-01,7,7,0,0,FMP
AIG,2022-08-01,7,7,1,1,FMP
AIG,2022-07-01,7,7,0,0,FMP
WBA,2025-06-01,2,11,1,0,FMP
WBA,2025-05-01,2,11,1,0,FMP
WBA,2025-04-01,2,12,1,0,FMP
WBA,2025-03-01,2,12,3,1,FMP
WBA,2025-02-01,3,11,3,1,FMP
WBA,2025-01-01,3,12,2,1,FMP
WBA,2024-12-01,2,12,2,1,FMP
WBA,2024-11-01,10,12,2,2,FMP
WBA,2024-10-01,10,14,4,2,FMP
WBA,2024-09-01,10,14,4,2,FMP
WBA,2024-08-01,10,18,4,2,FMP
WBA,2024-07-01,3,18,4,0,FMP
WBA,2024-06-01,3,18,4,0,FMP
WBA,2024-05-01,0,18,2,0,FMP
WBA,2024-04-01,0,18,2,0,FMP
WBA,2024-03-01,0,18,2,0,FMP
WBA,2024-02-01,0,18,2,0,FMP
WBA,2024-01-01,0,18,2,0,FMP
WBA,2023-12-01,0,18,2,0,FMP
WBA,2023-11-01,0,18,2,0,FMP
WBA,2023-10-01,0,18,2,0,FMP
WBA,2023-09-01,0,18,2,0,FMP
WBA,2023-08-01,0,18,2,0,FMP
WBA,2023-07-01,0,18,2,0,FMP
WBA,2023-06-01,0,18,2,0,FMP
WBA,2023-05-01,0,18,2,0,FMP
WBA,2023-04-01,0,18,2,0,FMP
WBA,2023-03-01,0,18,2,0,FMP
WBA,2023-02-01,0,18,2,0,FMP
WBA,2023-01-01,10,9,0,0,FMP
WBA,2022-12-01,10,9,0,0,FMP
WBA,2022-11-01,10,9,0,0,FMP
WBA,2022-10-01,0,17,3,0,FMP
WBA,2022-09-01,0,17,3,0,FMP
WBA,2022-08-01,10,9,0,0,FMP
WBA,2022-07-01,0,17,3,0,FMP
WY,2025-06-01,5,2,0,0,FMP
WY,2025-05-01,5,2,0,0,FMP
WY,2025-04-01,5,2,0,0,FMP
WY,2025-03-01,5,2,0,0,FMP
WY,2025-02-01,5,2,0,0,FMP
WY,2025-01-01,5,4,0,0,FMP
WY,2024-12-01,4,6,0,0,FMP
WY,2024-11-01,4,8,0,0,FMP
WY,2024-10-01,4,8,0,0,FMP
WY,2024-09-01,4,8,0,0,FMP
WY,2024-08-01,4,8,0,0,FMP
WY,2024-07-01,4,6,0,0,FMP
WY,2024-06-01,4,6,0,0,FMP
WY,2024-05-01,2,5,0,0,FMP
WY,2024-04-01,2,5,0,0,FMP
WY,2024-03-01,2,5,0,0,FMP
WY,2024-02-01,2,5,0,0,FMP
WY,2024-01-01,2,5,0,0,FMP
WY,2023-12-01,2,5,0,0,FMP
WY,2023-11-01,2,5,0,0,FMP
WY,2023-10-01,2,5,0,0,FMP
WY,2023-09-01,2,5,0,0,FMP
WY,2023-08-01,2,5,0,0,FMP
WY,2023-07-01,2,5,0,0,FMP
WY,2023-06-01,2,5,0,0,FMP
WY,2023-05-01,2,5,0,0,FMP
WY,2023-04-01,2,5,0,0,FMP
WY,2023-03-01,2,5,0,0,FMP
WY,2023-02-01,2,5,0,0,FMP
WY,2023-01-01,2,8,0,0,FMP
WY,2022-12-01,2,8,0,0,FMP
WY,2022-11-01,2,8,0,0,FMP
WY,2022-10-01,3,4,0,0,FMP
WY,2022-09-01,4,3,0,0,FMP
WY,2022-08-01,2,8,0,0,FMP
WY,2022-07-01,3,4,0,0,FMP
TXT,2025-06-01,7,8,1,0,FMP
TXT,2025-05-01,7,8,1,0,FMP
TXT,2025-04-01,7,7,1,0,FMP
TXT,2025-03-01,7,7,1,0,FMP
TXT,2025-02-01,7,7,1,0,FMP
TXT,2025-01-01,7,8,1,0,FMP
TXT,2024-12-01,6,7,1,0,FMP
TXT,2024-11-01,5,7,2,0,FMP
TXT,2024-10-01,6,7,2,0,FMP
TXT,2024-09-01,6,7,2,0,FMP
TXT,2024-08-01,8,7,2,0,FMP
TXT,2024-07-01,8,6,1,0,FMP
TXT,2024-06-01,8,6,1,0,FMP
TXT,2024-05-01,8,2,0,0,FMP
TXT,2024-04-01,8,2,0,0,FMP
TXT,2024-03-01,8,2,0,0,FMP
TXT,2024-02-01,8,2,0,0,FMP
TXT,2024-01-01,8,2,0,0,FMP
TXT,2023-12-01,8,2,0,0,FMP
TXT,2023-11-01,8,2,0,0,FMP
TXT,2023-10-01,8,2,0,0,FMP
TXT,2023-09-01,8,2,0,0,FMP
TXT,2023-08-01,8,2,0,0,FMP
TXT,2023-07-01,8,2,0,0,FMP
TXT,2023-06-01,8,2,0,0,FMP
TXT,2023-05-01,8,2,0,0,FMP
TXT,2023-04-01,8,2,0,0,FMP
TXT,2023-03-01,8,2,0,0,FMP
TXT,2023-02-01,8,2,0,0,FMP
TXT,2023-01-01,5,4,2,0,FMP
TXT,2022-12-01,5,4,2,0,FMP
TXT,2022-11-01,5,4,2,0,FMP
TXT,2022-10-01,9,3,0,0,FMP
TXT,2022-09-01,9,3,0,0,FMP
TXT,2022-08-01,5,4,2,0,FMP
TXT,2022-07-01,9,3,0,0,FMP
INTC,2025-06-01,2,39,2,2,FMP
INTC,2025-05-01,2,39,2,2,FMP
INTC,2025-04-01,2,40,2,2,FMP
INTC,2025-03-01,2,40,1,3,FMP
INTC,2025-02-01,4,39,1,4,FMP
INTC,2025-01-01,4,37,2,4,FMP
INTC,2024-12-01,4,36,2,4,FMP
INTC,2024-11-01,18,35,3,4,FMP
INTC,2024-10-01,18,35,6,4,FMP
INTC,2024-09-01,18,36,6,4,FMP
INTC,2024-08-01,18,36,8,5,FMP
INTC,2024-07-01,14,33,8,2,FMP
INTC,2024-06-01,14,33,8,2,FMP
INTC,2024-05-01,14,17,8,2,FMP
INTC,2024-04-01,14,17,8,2,FMP
INTC,2024-03-01,14,17,8,2,FMP
INTC,2024-02-01,14,17,8,2,FMP
INTC,2024-01-01,14,17,8,2,FMP
INTC,2023-12-01,14,17,8,2,FMP
INTC,2023-11-01,14,17,8,2,FMP
INTC,2023-10-01,14,17,8,2,FMP
INTC,2023-09-01,14,17,8,2,FMP
INTC,2023-08-01,14,17,8,2,FMP
INTC,2023-07-01,14,17,8,2,FMP
INTC,2023-06-01,14,17,8,2,FMP
INTC,2023-05-01,14,17,8,2,FMP
INTC,2023-04-01,14,17,8,2,FMP
INTC,2023-03-01,14,17,8,2,FMP
INTC,2023-02-01,14,17,8,2,FMP
INTC,2023-01-01,18,13,3,2,FMP
INTC,2022-12-01,18,13,3,2,FMP
INTC,2022-11-01,18,13,3,2,FMP
INTC,2022-10-01,18,13,3,2,FMP
INTC,2022-09-01,6,26,7,3,FMP
INTC,2022-08-01,18,13,3,2,FMP
INTC,2022-07-01,10,25,7,2,FMP
TGT,2025-06-01,7,25,0,2,FMP
TGT,2025-05-01,11,25,0,2,FMP
TGT,2025-04-01,11,24,0,1,FMP
TGT,2025-03-01,11,22,0,1,FMP
TGT,2025-02-01,12,22,0,1,FMP
TGT,2025-01-01,12,21,0,1,FMP
TGT,2024-12-01,12,21,0,1,FMP
TGT,2024-11-01,15,21,3,1,FMP
TGT,2024-10-01,15,18,3,1,FMP
TGT,2024-09-01,15,18,3,1,FMP
TGT,2024-08-01,14,18,3,1,FMP
TGT,2024-07-01,14,16,1,0,FMP
TGT,2024-06-01,14,15,1,0,FMP
TGT,2024-05-01,14,11,0,0,FMP
TGT,2024-04-01,14,11,0,0,FMP
TGT,2024-03-01,14,11,0,0,FMP
TGT,2024-02-01,14,11,0,0,FMP
TGT,2024-01-01,14,11,0,0,FMP
TGT,2023-12-01,14,11,0,0,FMP
TGT,2023-11-01,14,11,0,0,FMP
TGT,2023-10-01,14,11,0,0,FMP
TGT,2023-09-01,14,11,0,0,FMP
TGT,2023-08-01,14,11,0,0,FMP
TGT,2023-07-01,14,11,0,0,FMP
TGT,2023-06-01,14,11,0,0,FMP
TGT,2023-05-01,14,11,0,0,FMP
TGT,2023-04-01,14,11,0,0,FMP
TGT,2023-03-01,14,11,0,0,FMP
TGT,2023-02-01,14,11,0,0,FMP
TGT,2023-01-01,2,18,3,1,FMP
TGT,2022-12-01,2,18,3,1,FMP
TGT,2022-11-01,2,18,3,1,FMP
TGT,2022-10-01,16,11,0,0,FMP
TGT,2022-09-01,16,10,0,0,FMP
TGT,2022-08-01,2,18,3,1,FMP
TGT,2022-07-01,16,11,0,0,FMP
AXP,2025-06-01,7,17,1,1,FMP
AXP,2025-05-01,7,18,1,1,FMP
AXP,2025-04-01,7,18,2,0,FMP
AXP,2025-03-01,6,17,3,1,FMP
AXP,2025-02-01,6,15,4,1,FMP
AXP,2025-01-01,6,15,4,1,FMP
AXP,2024-12-01,6,15,3,1,FMP
AXP,2024-11-01,6,16,3,1,FMP
AXP,2024-10-01,11,16,3,1,FMP
AXP,2024-09-01,12,16,2,1,FMP
AXP,2024-08-01,12,16,2,2,FMP
AXP,2024-07-01,11,15,2,2,FMP
AXP,2024-06-01,11,15,2,2,FMP
AXP,2024-05-01,8,15,2,0,FMP
AXP,2024-04-01,8,15,2,0,FMP
AXP,2024-03-01,8,15,2,0,FMP
AXP,2024-02-01,8,15,2,0,FMP
AXP,2024-01-01,8,15,2,0,FMP
AXP,2023-12-01,8,15,2,0,FMP
AXP,2023-11-01,8,15,2,0,FMP
AXP,2023-10-01,8,15,2,0,FMP
AXP,2023-09-01,8,15,2,0,FMP
AXP,2023-08-01,8,15,2,0,FMP
AXP,2023-07-01,8,15,2,0,FMP
AXP,2023-06-01,8,15,2,0,FMP
AXP,2023-05-01,8,15,2,0,FMP
AXP,2023-04-01,8,15,2,0,FMP
AXP,2023-03-01,8,15,2,0,FMP
AXP,2023-02-01,8,15,2,0,FMP
AXP,2023-01-01,4,16,2,0,FMP
AXP,2022-12-01,4,16,2,0,FMP
AXP,2022-11-01,4,16,2,0,FMP
AXP,2022-10-01,4,16,2,0,FMP
AXP,2022-09-01,11,13,1,0,FMP
AXP,2022-08-01,4,16,2,0,FMP
AXP,2022-07-01,11,13,1,0,FMP
BAC,2025-06-01,15,3,0,0,FMP
BAC,2025-05-01,15,3,0,0,FMP
BAC,2025-04-01,14,3,0,0,FMP
BAC,2025-03-01,12,4,0,0,FMP
BAC,2025-02-01,11,4,0,1,FMP
BAC,2025-01-01,11,6,0,1,FMP
BAC,2024-12-01,8,6,0,1,FMP
BAC,2024-11-01,16,7,0,1,FMP
BAC,2024-10-01,16,8,0,1,FMP
BAC,2024-09-01,16,9,0,1,FMP
BAC,2024-08-01,16,10,2,1,FMP
BAC,2024-07-01,13,11,2,0,FMP
BAC,2024-06-01,13,11,2,0,FMP
BAC,2024-05-01,13,8,2,0,FMP
BAC,2024-04-01,13,8,2,0,FMP
BAC,2024-03-01,13,8,2,0,FMP
BAC,2024-02-01,13,8,2,0,FMP
BAC,2024-01-01,13,8,2,0,FMP
BAC,2023-12-01,13,8,2,0,FMP
BAC,2023-11-01,13,8,2,0,FMP
BAC,2023-10-01,13,8,2,0,FMP
BAC,2023-09-01,13,8,2,0,FMP
BAC,2023-08-01,13,8,2,0,FMP
BAC,2023-07-01,13,8,2,0,FMP
BAC,2023-06-01,13,8,2,0,FMP
